,key1,key2,score
4517,conf/icip/wangh06,conf/icmcs/wangdwcollg09,0.45942274
4518,conf/soda/andonijp10,journals/jcss/sinhat97,0.3172053
4519,journals/concurrency/dincerbrf96,conf/iscis/yurektendaso06,0.27437168
4520,journals/amc/leeycw09,journals/amc/wen-lihchenyl07,0.970124
4521,conf/iscas/wangh07,conf/accv/xuwlb09,0.36167124
4522,conf/ht/lawlesshw08,journals/isci/parkwyk07,0.2986552
4523,journals/corr/cmp-lg-9611005,journals/ir/kimklll01,0.8596029
4524,journals/bmcbi/liwlggs06,journals/bmcbi/liwggs04,0.99836093
4525,conf/icccn/guanwa04,conf/ieeecit/alghamdiw10,0.43262443
4526,conf/bibe/yuanziyl07,conf/bibe/lightfootz07,0.93918926
4527,journals/comcom/jonkerpcjl03,journals/mj/wangwfywrxww08,0.24509616
4528,conf/asplos/bushsuh87,conf/ecis/pontiggiacfgkms03,0.2208784
4529,journals/jirs/hanywki00,conf/kdd/lingmzs08,0.2728924
4530,journals/ibmsj/funderburkkssw02,conf/sac/santossmcsgat08,0.28295562
4531,journals/csda/klebanovgxly06,journals/tsmc/gallimorejlmo99,0.41593394
4532,journals/inffus/verlindeca00,journals/grid/delaitrekgtwk05,0.29300523
4533,conf/icassp/matungkaze09,conf/iva/septseaultn05,0.28189546
4534,conf/cia/marinsm07,conf/ijcai/schusterdlabhw97,0.31596643
4535,conf/ecmast/marie-juliee97,conf/sc/el-ghazawibpcupbgk06,0.34118196
4536,conf/ifita/wugl09,conf/itc/bohlls97,0.28779343
4537,conf/icalt/karampiperiss05a,journals/envsoft/mcintoshsj07,0.37975326
4538,conf/hais/cruz-barbosav08,journals/twc/soretam10,0.24509616
4539,conf/mobisys/qureshig05,journals/sigpro/johanssonw08,0.27104548
4540,conf/mm/krithivasani05,journals/cgf/fuchskswshp10,0.2604616
4541,conf/fpl/pardolcb06,conf/isnn/liy05b,0.27643758
4542,journals/jdm/shethaabwrhaaak05,journals/alife/tomlinsonb01,0.2604616
4543,journals/tc/tridandapaniss95,conf/eurogp/rodriguez-vazquezf00,0.28741834
4544,conf/icip/cagnazzommp09,conf/ifip/andresen92,0.28954324
4545,journals/prl/aryagkm07,journals/iandc/petersenm62,0.2501492
4546,journals/nar/sandelinaewl04,conf/sigmod/magnanim10,0.24509616
4547,conf/icassp/castaldoccdlv10,journals/tcs/thimm03,0.31508836
4548,conf/iscas/valtonennit02,conf/ecis/grutters00,0.25527117
4549,journals/corr/abs-0904-2722,journals/tit/silvakk10,0.28741834
4550,journals/focm/blanescm08,conf/hpcn/cortesgl97,0.29092678
4551,conf/icoin/zhangjke01,conf/webi/zhangzwyx04,0.2604616
4552,conf/mtsr/nunezgap07,conf/icai/garcia-diazntafl09,0.23035483
4553,conf/ijcnn/hernandez-lobatoms06,conf/valuetools/lasaulcesld07,0.2657199
4554,conf/fskd/fengyzd05,conf/icmi/zhangfsy10,0.5365031
4555,conf/ipom/zhanglz08,conf/icde/sunptl04,0.23334154
4556,conf/iscc/karouigd99,conf/iiwas/ftimakg08,0.8164989
4557,conf/dac/drakebgkpgsb00,conf/dac/sengermmgkgb03,0.60068285
4558,journals/pe/bosejll06,conf/icdcs/liull05,0.3526619
4559,journals/corr/abs-0705-0552,journals/tcs/albertghlrs04,0.27643758
4560,conf/csie/wuccsl09,journals/jcst/houhwc03,0.68847716
4561,conf/gi/choibrm04,conf/percom/aitenbichlerkm05,0.69950426
4562,conf/isbi/jiangjm04,conf/icc/qianjzw08,0.23519863
4563,journals/corr/cmp-lg-9504027,conf/coling/whitelockwchh86,0.67531025
4564,journals/cviu/gunseljp96,journals/dtj/bowhillbbbbcdefgjkllmmpssst95,0.2906908
4565,journals/vldb/ghotingbpkncd07,conf/soda/kumarmps04,0.29300523
4566,journals/corr/abs-1006-3027,conf/icdm/hapfelmeiersmkpkd08,0.23706593
4567,conf/cimca/hadadgs06,conf/iros/raziygnzsr07,0.5784369
4568,conf/wscg/nocentnr01,conf/graphite/lenoirgmrc04,0.72693425
4569,conf/dagstuhl/hangl05,conf/coling/lavieggmwl96,0.92182124
4570,conf/icpr/parkab06,conf/sspr/sonapl04,0.28430852
4571,journals/pc/guptah92,conf/ccs/sekargfstyz02,0.2208784
4572,conf/anlp/carlsonn92,conf/muc/onyshkevychoc93,0.8608684
4573,conf/coopis/minockrp99,journals/jiis/minock10,0.24701665
4574,conf/icchp/gaaljkwzbdh08,conf/webnet/heuerm99,0.23519863
4575,conf/wecwis/bodenstaffwwr08,conf/services/bodenstaffwwr09,0.999057
4576,journals/tos/xies09,conf/icse/hassanx10,0.24509616
4577,conf/ideal/limwl03,conf/nips/wonglg04,0.98066276
4578,conf/amta/kimhhkysc02,conf/cicling/kimhp07,0.9000814
4579,conf/ieeepact/ammebzt98,conf/omer/braunr01,0.2657199
4580,conf/ideal/arancibiagmm09,conf/wer/retamalzav09,0.7754957
4581,conf/isbi/jiangjm04,journals/dm/jiangr94,0.7556668
4582,conf/pkc/damgardt06,conf/ctrsa/damgardhkt08,0.9861676
4583,journals/tmi/olabarriagarfbn05,journals/fgcs/olabarriagam10,0.24011251
4584,journals/ivs/andrienkoadfw08,journals/gis/fabrikantm08,0.83746827
4585,conf/bxml/mendlingm03,conf/ijcai/silversm07,0.7701409
4586,conf/euromicro/grosspietsch00,conf/pdp/grosspietschb01,0.23519863
4587,conf/ifip12/kocsisgmpf09,conf/ijcnn/papadopoulosb08,0.25527117
4588,journals/paapp/alzeidiok08,conf/parelec/safaeikfao06,0.9957759
4589,journals/prl/pavlidis93,journals/jacm/horowitzp76,0.29300523
4590,journals/tc/chakrabarti99,conf/vlsid/mondalcd10,0.29300523
4591,conf/cis/zhangx05,conf/acisicis/qianczx10,0.3504882
4592,journals/jsyml/robinsonr90,conf/mfps/hylandrr89,0.8689365
4593,conf/webnet/waded00,conf/um/wade09,0.30632254
4594,conf/acmicec/verbreezs04,series/lngc/verbreez07,0.87984973
4595,conf/issta/forgacs94,conf/acpc/szabofbj96,0.9421263
4596,conf/icapr/wuig01,journals/corr/abs-0805-0615,0.95619345
4597,books/crc/tucker97/stallings97,journals/pr/stallings76,0.99888927
4598,journals/jucs/radermacher01,journals/dam/mohringrs97,0.9377139
4599,journals/iandc/landau88,journals/bc/sardesaifbchqlovs01,0.2962466
4600,conf/icip/jaind99,journals/tc/jain77b,0.3626261
4601,conf/icmla/zhang07,conf/apaqs/zhang01,0.99865735
4602,conf/apl/frank03a,conf/apl/frank03,0.999663
4603,conf/gi/rhodeskrwbp86,journals/webology/000208,0.23035483
4604,journals/entcs/eifrigst95,conf/cibcb/000207,0.2657199
4605,journals/cbrmd/attigp09,journals/mldm/fengasp10,0.9940319
4606,journals/sigops/nijimxq05,conf/issre/acharyaxx06,0.28202486
4607,journals/jss/avritzerpcs10,journals/jkm/claver-corteszp07,0.29649132
4608,journals/prl/ducbbmf97,journals/ijig/fischerb02,0.7528218
4609,conf/ecai/bruynooghemkgvjr10,journals/eor/giannoccarops03,0.30936313
4610,journals/concurrency/bullsbpf03,conf/asplos/mishraccvgb06,0.29885495
4611,conf/gmp/bactd08,conf/wmte/wanglclc04,0.27232495
4612,journals/dam/ligs10,journals/amc/cheng07a,0.29290685
4613,conf/snpd/liuyzz07,journals/corr/abs-1005-0169,0.53543407
4614,conf/cvpr/fengml04,journals/prl/fenglm02,0.58631426
4615,conf/tma/sliwinskibk10,journals/adt/burakowskibtsjbk08,0.9829215
4616,journals/concurrency/mazsjzz10,journals/asc/chenwj08,0.66380495
4617,conf/icaart/videaubg10,conf/waim/liwc04,0.31926313
4618,conf/pimrc/petripg10,journals/ir/kapteinm10,0.30773044
4619,journals/computer/hutchbyczbb08,journals/computer/bourianoffbchz08,0.9998513
4620,conf/islped/ananthankr04,conf/annpr/royb08,0.25527117
4621,journals/eceasst/ermeletw06,journals/eceasst/biermannekktw06,0.97375906
4622,conf/cec/trefzerkmt09,conf/evow/volkms09,0.26677322
4623,conf/lcpc/wucp01,conf/forte/wuz05,0.2986552
4624,conf/icra/wuhh94,conf/sigmod/wudr06,0.2657199
4625,journals/imds/caputocfps04,journals/imds/caputofp06,0.9912815
4626,journals/presence/ruddlesj03,conf/spatialcognition/ruddle00,0.9644343
4627,conf/java/dalyhpw01,conf/gil/kustermannswh06,0.24701665
4628,conf/fuzzy/combior04,conf/pakdd/qiansps09,0.2501492
4629,journals/prl/gaozzx10,journals/eor/soroush99,0.2677447
4630,conf/icwn/parvezp10,conf/ic/estevezlrggrs03,0.32683977
4631,conf/wise/liuzml04,conf/mobilware/hesselmanbplwwbb08,0.29618493
4632,conf/vlsid/madanbgs05,journals/pr/shekhargc99,0.25724423
4633,conf/its/montazemiw98,journals/ijsnet/wangxtd07,0.26803306
4634,conf/approx/deshpandev06,conf/wm/weberwdp05,0.24011251
4635,conf/icip/unalseyftrkshw06,conf/icassp/smithfc08,0.25149882
4636,journals/ipl/casasds89,journals/ipm/stans03,0.29176137
4637,conf/icnc/yangbj10,conf/gis/chowbm10,0.77047944
4638,journals/icom/baumertks04,journals/csur/floydkn81,0.28189546
4639,conf/fskd/fengyzd05,journals/csse/zhangt03,0.62744075
4640,journals/igpl/dottavianocsw97,conf/ipps/yehwh99,0.2604616
4641,conf/pdp/yangd02,books/mit/shriverw87/madsen87,0.23519863
4642,conf/qsic/puz06,conf/chi/houwingwa93,0.2657199
4643,conf/drr/hesnmh10,conf/grc/liusxk06,0.4640214
4644,conf/icpr/liulh10,conf/fm/liucls09,0.26122016
4645,conf/icadl/vallemlpt02,conf/secrypt/gallego-nicasiomms09,0.2501492
4646,conf/iciar/keramidasimk07,conf/euromicro/karraskm00,0.4791524
4647,conf/icip/kokarebc04,journals/pr/biswasmc93,0.7752274
4648,journals/bmcbi/lucianos07,journals/bib/stevensm00,0.3054097
4649,conf/iccad/lilgp04,conf/iccad/lilcp05,0.9897656
4650,journals/soco/wangzz07,conf/hpcn/pomponibdrbbbcccv97,0.32752433
4651,conf/digitalcities/leliskshhrh01,conf/iceis/madeiramm03,0.2986552
4652,journals/presence/parkerh92,journals/cj/fitchn78,0.2638859
4653,conf/icip/zhanghl10,conf/icdm/kangszh04,0.21624614
4654,conf/isqed/lik07,conf/ifip8/liqs07a,0.812115
4655,conf/aia/keeniykt05,conf/iceis/arugatk07,0.7868034
4656,conf/miccai/beuthienkf10,conf/cade/whalensf02,0.23035483
4657,journals/jcise/pasupathymw03,journals/ewc/pasupathysw05,0.98524326
4658,conf/icc/qiumm07,conf/discex/mcdanielp03,0.24509616
4659,journals/corr/abs-cs-0611009,conf/isqed/bickfordhbkmps06,0.22558135
4660,conf/acisp/solms09,journals/isci/ehlerss91,0.2604616
4661,conf/jvm/grcevskiksss04,conf/nsip/doughertybcksbmt99,0.23706593
4662,conf/nldb/ataa-allahga07,conf/dac/naharss85,0.24011251
4663,conf/sac/badishik08,journals/jfp/burtonp92,0.2208784
4664,journals/cgf/shillw08,journals/corr/abs-1011-3088,0.2960627
4665,conf/iccd/moseleygkc05,journals/micro/wumcrcwlb06,0.35942444
4666,conf/dexa/chundi0r05,conf/pcm/liuzlw10,0.32553557
4667,conf/pervasive/altes09,conf/icde/schmidtjs06,0.27104548
4668,journals/ieicet/ohtamy10,conf/scai/itohi97,0.3056777
4669,conf/icess/xian0x04,conf/icmlc/zhangx10,0.29074135
4670,conf/ecoopw/lalandablc99,journals/csda/mollernm08,0.23519863
4671,conf/vlsi/goldak03,journals/tsmc/breazealefs01,0.2208784
4672,books/crc/iir2005/malinowskiw05,journals/siamsc/jarlebringmm10,0.28245923
4673,journals/queue/bourne04,conf/vr/azumahns99,0.28114003
4674,conf/concur/krcalmty04,conf/evow/tianzhuwyzd06,0.22558135
4675,journals/pr/siromoneysdt99,conf/compimage/geethatk10,0.2501492
4676,conf/dexa/lopezmot00,conf/paams/manams09a,0.28954324
4677,conf/chi/oharamv07,conf/chi/slaydenshs05,0.24011251
4678,journals/fuin/laird05,conf/tlca/laird03,0.2501492
4679,journals/dm/riskin95,journals/dm/riskin94,0.9988897
4680,conf/asian/wujlc05,conf/complex/lawniczakws09,0.3780985
4681,conf/ecir/skopalm05,conf/fmcad/brimcms04,0.28189546
4682,conf/vlsid/zhangj06,conf/acns/zhang07,0.30439416
4683,conf/glvlsi/panitzobk07,conf/edutainment/zhaojssp09,0.29300523
4684,conf/icip/choudhurym09,journals/tits/daolch07,0.3021448
4685,conf/itc/zhangh01,journals/amc/ngwang10,0.26648825
4686,journals/ijon/fry03,conf/sc/furmentolmnd02,0.23519863
4687,journals/vc/wanghdpb06,conf/icde/lometbms06,0.42050204
4688,conf/grc/huangh05,journals/ijiem/dawsonh03,0.2986552
4689,conf/comad/singhs08,conf/axmedis/shaovssm06,0.24011251
4690,journals/lre/chall02,journals/csl/leel09,0.49945414
4691,journals/entcs/jacobs04a,conf/ecoop/smansjp09,0.25405294
4692,journals/nar/thomaskgmcml06,journals/nar/thomaskcmdglumrvd03,0.9952211
4693,conf/iros/tavakoliapm07,conf/icra/talebikp99,0.37924683
4694,journals/jsac/lint10,conf/infocom/tieny98,0.27643758
4695,journals/jc/pughs97,journals/tcs/cuckers96,0.28017992
4696,conf/cla/gajdosms04,journals/iee/varekovaz0c08,0.25724423
4697,books/sp/datamining2005/burges05,conf/airweb/svorewbr07,0.29300523
4698,conf/fskd/fengyzd05,conf/ncm/zhangz09,0.28802532
4699,journals/jwsr/wernerbbf08,conf/mldm/fischerb01,0.28741834
4700,conf/iclp/neumerkel96a,conf/sas/mesnardpn02,0.965353
4701,journals/anor/hodgsonh03,conf/hcse/mizounisk10,0.41359487
4702,conf/its/vanlehnfjmorrsstww00,conf/eccv/sajadilm10,0.30848366
4703,conf/iesa/hehww09,journals/mms/xiewcm05,0.667998
4704,conf/cscwd/wangylw08,conf/icebe/yanhwl07,0.25724423
4705,conf/appt/yangzl07,conf/mmns/yanggs04,0.7392415
4706,conf/iceb/hous04,conf/isda/shilh06,0.90428686
4707,tr/ibm/iwbs102,conf/f-egc/wintergerstlb07,0.1941459
4708,conf/aciids/phamld10,journals/comcom/finkr92,0.27104548
4709,conf/dexaw/cardenaspb05,journals/jco/arguelloby97,0.2875242
4710,journals/bioinformatics/hollanddpphjfdyhs08,journals/bioinformatics/jonesvdhkkqwha05,0.2675211
4711,journals/tods/astrahanbceggklmmptww76,conf/sosp/redelldhllmmp79,0.55548364
4712,conf/para/fontdecabacd98,conf/iv/pascual-cidbdmm09,0.28453007
4713,journals/pr/chengh84,journals/eswa/kimkhk08,0.2604616
4714,conf/wirtschaftsinformatik/heinrichzl09,conf/icdm/gallaghere07,0.30792964
4715,journals/jsac/lint10,conf/itre/yuangtsllctc05,0.8861579
4716,conf/aosd/shepherdfhpv07,conf/iwpc/murphyvs09,0.7957575
4717,conf/apgv/stonebg06,conf/icmcs/castellanosgp10,0.7634261
4718,journals/corr/cs-cg-9911013,conf/cccg/kanevao00,0.8204679
4719,journals/re/langd01,journals/ijait/madsenjkl05,0.5092713
4720,journals/bioinformatics/hoalmnstzewj06,conf/ecir/liz09,0.25724423
4721,conf/ppsc/venkatakrishnansb91,conf/broadband/sourbesbc93,0.2604616
4722,conf/sdt/kamina84,conf/gpce/kaminak06,0.27104548
4723,journals/jcns/dimitrovsby09,journals/ijon/nafzigeryf99,0.859746
4724,conf/cec/sagarat07,journals/biosystems/tanimotos07a,0.9994261
4725,conf/nips/grossmanmd88,conf/colt/meir97,0.29300523
4726,conf/miccai/huanglcllw09,conf/csie/zhucbh09,0.3182595
4727,conf/icml/bahamondebdqlcag04,conf/iberamia/perezgm02,0.27104548
4728,journals/dam/chestonhls00,journals/ipl/chestonfhp89,0.948024
4729,conf/sigmod/garcia-alvaradoo009,journals/sigmod/rishesbdoaloss95,0.28954324
4730,conf/icvgip/namboodirij04,journals/dtj/edmondsonrbbbccddfjmmprstw95,0.29928362
4731,conf/ecir/tamine-lechanib06,journals/ir/boughanemct99,0.8368774
4732,conf/ices/khanmh08,conf/eh/vassilevjm00,0.28114712
4733,conf/isda/castiglionep09,conf/iscas/olivieripv05,0.29300523
4734,journals/mr/keimasiap07,journals/pc/oliverys08,0.2501492
4735,journals/ras/palmik09,conf/plilp/rosendahl93,0.24509616
4736,conf/icai/bhatiaklv99,conf/iros/lobofpd08,0.23035483
4737,conf/otm/properw05,conf/emisa/bommelbhp07,0.30561364
4738,conf/icdim/bakariaaj09,conf/aiccsa/ahmadsaba08,0.5244048
4739,journals/robotica/fuzycczt05,conf/icdm/kangszh04,0.25737917
4740,conf/www/attererws06,conf/xml/schmidtwmk03,0.23793632
4741,conf/icwe/brambillaf07,journals/jdi/loidmmcikb08,0.18737066
4742,conf/issads/fernandezrvl05,conf/icfem/franceblgs97,0.2604616
4743,journals/jasis/bensman07,journals/jasis/bensmansp10,0.9841446
4744,conf/ecal/millsw05,conf/wkdd/liuzxf08,0.2657199
4745,journals/vldb/solimanib10,journals/jat/berdyshevajs04,0.32273084
4746,conf/ictai/hezw09a,conf/gcc/yangzlhs10,0.39348155
4747,conf/mmsp/velusamybbs08,conf/mmm/velusamytr07,0.7716841
4748,conf/otm/hoppenbrouwerspw05,conf/ifip8-1/ssebuggwawohp09a,0.86623335
4749,conf/icde/goersh93,conf/webnet/haffnerhrem99,0.31882864
4750,journals/dam/houm06,journals/vr/lokfrjdcsl06,0.32242256
4751,journals/csl/weisse10,conf/eumas/procacciar05b,0.27851304
4752,conf/acg/hurdh09,journals/icga/haworth05,0.24011251
4753,conf/eextt/bressanllln02,conf/ecweb/nambiarlbll02,0.99823976
4754,conf/icdcs/yen00,journals/jpdc/yenc04,0.9878759
4755,journals/siu/lodi02,conf/fpl/lodigccct04,0.2027739
4756,journals/siamcomp/binig92,journals/jsc/gemignani94,0.98974645
4757,conf/cmg/hunter88a,conf/cmg/clarkh91,0.98299253
4758,conf/swarm/wangxh10,conf/ieeeares/hexl07,0.8206868
4759,conf/scalcom/yangl09,journals/corr/abs-1004-1672,0.29669732
4760,conf/ieeecit/zhanghl06,conf/cans/zhuwhl05,0.9670045
4761,conf/drm/byersckmc03,conf/iciss/butlereptm06,0.22558135
4762,conf/miccai/lepillerspdwa08,journals/ivc/delingettehi92,0.34967047
4763,journals/taslp/brinkerkv11,conf/icassp/krishnamoorthibsk09,0.73271
4764,conf/iadis/kumargj02,conf/wsc/joinesggkk02,0.6864709
4765,journals/tse/vuonglc88,conf/infocom/vuongc84,0.87754506
4766,conf/sas/nasreg10,journals/mr/liaowcm05,0.3741477
4767,conf/wompat/chapmanpp01,journals/jasis/liuwz99,0.3008005
4768,conf/parle/dongen91,conf/dcc/gormishzskb96,0.24509616
4769,conf/icnsc/qiup008,conf/ifip8/zhaoxyq07,0.66719496
4770,conf/tainn/bora05,journals/twc/pirineng06,0.2940753
4771,journals/jsc/diazhklv95,conf/issac/diazksv91,0.9986222
4772,conf/isnn/shenouda06,journals/nn/abdelbaraw03,0.25527117
4773,journals/jbi/liult09,conf/icdm/congl02,0.3158532
4774,journals/micro/parkzl06,conf/asap/parkzc09,0.9805276
4775,conf/icmi/hernandez-rebollarlk02,conf/fgr/hernandez-rebollarkl04,0.9993169
4776,journals/ieicet/phrompichaiys05,conf/iscas/phrompichaiy06,0.99920505
4777,conf/dateso/klimekn10,journals/sigplan/soundararajanc88,0.2604616
4778,conf/icdm/patist07,conf/amr/boughanemlp05,0.21168461
4779,conf/iceis/terzisnwdf99,conf/clef/levelinggmjw10,0.25527117
4780,journals/japll/carballidooa10,conf/conielecomp/eiselergg04,0.26409718
4781,conf/iccd/guptazj04,conf/ccs/zhanghi09,0.27643758
4782,journals/bsl/harizanov02,conf/vldb/eleftherioubcdhlppabdddgjhlrsvw03,0.21624614
4783,conf/iconip/galluppirdf10,journals/tvlsi/furberd96,0.27851304
4784,conf/icip/wangh06,conf/icdim/viktorwpd10,0.28059807
4785,conf/miccai/bardinetdmbpscaay05,journals/cviu/cachierbdpa03,0.86772984
4786,journals/tpds/xies10,conf/sigsoft/acharyaxpx07,0.25724423
4787,conf/sigir/sakair01,conf/iiix/robertson08,0.28189546
4788,conf/eccv/alexedf10,conf/icalt/simonswabdnhkmmnossz06,0.30755898
4789,journals/dm/hajiaghaeemmst00,journals/jsac/goemanslmt06,0.27104548
4790,journals/bsl/awodey08,journals/corr/abs-physics-0412029,0.27643758
4791,conf/ecai/burchhmos10,conf/webi/jiangzh08,0.3087893
4792,conf/dimva/meiersk05,journals/jucs/burkhardm05,0.30485377
4793,journals/ieicet/yamadakasoyoshtoims08,journals/jvis/0001kk009,0.27643758
4794,conf/wowmom/wang09,journals/prl/sunwqn08,0.29682502
4795,conf/ijcnn/robinettesmdw09,journals/nn/brannonsdw09,0.66779834
4796,journals/tip/jiangjm06,journals/tip/jiangw03,0.796159
4797,conf/iscas/horioa01,conf/uai/frankhp03,0.23519863
4798,conf/parbase/raos90,conf/cikm/wangk02,0.29515436
4799,conf/atal/settembresfsn08,conf/esm/dolguiz00,0.26801398
4800,conf/isbi/jungy08,conf/icpr/mahhl10,0.27643758
4801,conf/pkc/parkbd00,conf/euc/hamnb07,0.6300121
4802,conf/webnet/gallego-fernandezdp00,conf/wecwis/delgadopr05,0.3087508
4803,conf/icoin/kangn04,conf/mobicom/bakreb95,0.37176436
4804,conf/acsc/nesbittgo00,journals/tsmc/gallimorejlmo99,0.9444263
4805,conf/lpar/donnellygkmp04,conf/popl/krishnaswami09,0.27104548
4806,conf/usab/ilmbergersh08,conf/mc/ilmbergerhs09,0.9984627
4807,journals/tc/hasan01,conf/arith/chungh07,0.1941459
4808,journals/soco/pulmannova01,journals/corr/abs-0705-1672,0.26030037
4809,conf/comsware/abbasj06a,conf/comsware/saxenagj08,0.28879377
4810,journals/nar/crowecsspg91,journals/ivc/brettlebs03,0.63990605
4811,conf/ifip6-8/schmidtsbamg03,conf/sac/schmidtk02,0.23519863
4812,conf/slsfs/titterington05,conf/ecml/doliabhst06,0.2501492
4813,journals/tc/hasanwb92,journals/tc/sarmadih09,0.28399584
4814,conf/papm/dargeniojjl02,conf/scopes/leventhalybbq05,0.27104548
4815,conf/wabi/myersd02,conf/miccai/xiezlmp10,0.25527117
4816,journals/pvldb/pandahbb09,journals/datamine/bayardoag00,0.2657199
4817,journals/vc/wangzslbpg06,journals/tcom/wangl08,0.5589289
4818,conf/adhoc-now/mezeims09,conf/pakdd/lulwzl07,0.29300523
4819,conf/nocs/planabfssw08,conf/ijcnn/rastykf08,0.36948708
4820,conf/hicss/zhengypj09,conf/iccs/porrashi04,0.42505655
4821,conf/miccai/maesldvs99,conf/miccai/menzellwag10,0.31014022
4822,conf/his/lopec05,conf/adma/weinertl06,0.28189546
4823,conf/icra/leitelh06,conf/biocomp/zhanggy07a,0.25527117
4824,conf/vlsid/harrisonwkblns07,conf/fpga/sirowysv08,0.33251768
4825,journals/debu/rahimisl82,journals/siamcomp/cookr80,0.27104548
4826,conf/iconip/wanghylh09,conf/ieeecit/sundlsc06,0.27104548
4827,conf/ipps/duatoly97,journals/tpds/requenarrm09,0.42298722
4828,conf/das/sunkn04,conf/icfem/donghqsy04,0.5627502
4829,journals/tvlsi/tsaiwxvi08,conf/globecom/wangfg07,0.23519863
4830,conf/icalp/hofmannks10,conf/ieaaie/mcbethcbbh88,0.25048214
4831,conf/coopis/hayama04,conf/ipmu/aguilar-crespopa92,0.31962022
4832,conf/cascon/barrowmanm95,conf/sigsmall/martinbmnf88,0.24509616
4833,conf/sigmetrics/wangw88,journals/corr/abs-cs-0509014,0.88092166
4834,conf/mldm/russksw09,conf/mobis/beckerks03,0.23035483
4835,journals/talg/hajiaghayit10,conf/stoc/blumhlr08,0.24011251
4836,conf/wirtschaftsinformatik/aierf09,conf/ams/daxwangereffhs96,0.27643758
4837,conf/icalt/chengsb08,journals/prl/chengb03,0.84799784
4838,journals/entcs/jungmv08,conf/imperial/vickers94,0.27643758
4839,conf/dolap/garcia-garciao08,journals/sigmod/rishesbdoaloss95,0.2986552
4840,conf/hicss/pilcc07,conf/hicss/leehkp00,0.72160345
4841,conf/icetc/xiongwhx09,conf/msn/xuhwwww06,0.27104548
4842,conf/icon/kotharippd08,conf/dcc/bhattarrd10,0.7787662
4843,journals/tip/gili04,conf/ccia/radevabtv02,0.2921138
4844,journals/nc/soloveichikcwb08,conf/ipps/fanb01,0.808692
4845,conf/ecoopw/gaertnert99,conf/tools/coplieng00,0.9573194
4846,conf/cp/rojas96,conf/icaris/riffm09,0.34789273
4847,journals/mj/zhangu04,conf/dft/zhang05,0.32560623
4848,conf/cbms/yaoaltz06,conf/icml/longzwy07,0.2657199
4849,conf/icip/azimifarfj05,conf/iciar/moayediabk07,0.6974798
4850,conf/icassp/huangzw08,journals/jcisd/gilletkwfg02,0.2501492
4851,conf/tools/gimenesto00,conf/sigdoc/gasparinipob10,0.3092421
4852,conf/icip/ahamdj03,conf/wosp/ahmadm08,0.2604616
4853,journals/pr/xuet08,journals/ml/fokouet03,0.25527117
4854,conf/icai/lorents08,conf/isse/schmeh08,0.22976801
4855,conf/icdcs/weiscv06,conf/webnet/raoccc99a,0.2644624
4856,journals/osn/kodiansg05,journals/jsac/macgregorgm93,0.76637954
4857,conf/dimea/uchidanhi07,conf/siggraph/hirayamak10a,0.8450362
4858,conf/ispec/jianglhd05,conf/ssdbm/hariharanhlm07,0.30931926
4859,conf/ispec/jianglhd05,journals/jbcb/lisgnmm06,0.48397765
4860,conf/kdd/sculleymbb09,conf/sigmod/bohrerbbcfhkkmnrrsuuw97,0.29789585
4861,conf/nips/alspectorajzm90,journals/tit/maiorovm01,0.29730195
4862,conf/fpl/jongln97,conf/iscas/jongllt94,0.9619845
4863,conf/mmmacns/swarupjp05,conf/f-egc/mattaalz01,0.25527117
4864,conf/isads/liu99,journals/nn/widrowk03,0.27107054
4865,journals/ai/segrefrw02,journals/fuin/stay05,0.30999058
4866,conf/srds/sousanvs06,conf/dsn/martinsscv04,0.72947556
4867,journals/automatica/zhanghz07,conf/icassp/wuhxy07,0.70880175
4868,conf/grec/liud97,journals/cacm/soderborgcd03,0.8430878
4869,journals/tse/eich88,conf/mobide/dunhamk99,0.23519863
4870,conf/or/meiselb05,journals/cscw/sandusky03,0.28741834
4871,journals/prl/bergboerph07,journals/corr/abs-0705-0454,0.35530993
4872,journals/asc/xuxth03,conf/compsac/liangx06,0.2501492
4873,journals/ijwin/liangz05,journals/ieicet/attrapadungfghiz07,0.34966335
4874,conf/wetice/lopesb09,conf/iclp/lopesfa07,0.2501492
4875,conf/iwdw/zhanghzq08,conf/cec/zhangf07,0.8001588
4876,conf/ismb/myers99,journals/jacm/myers92,0.2885453
4877,journals/tmi/sabuncubsg09,conf/wbir/sabuncur03,0.844116
4878,journals/network/chencwcl10,conf/hicss/crosbyic03,0.32407123
4879,conf/noms/tommasimt06,conf/icip/sucher95,0.2501492
4880,conf/aspdac/lavagnokwzftn10,conf/kdd/zhuwkl09,0.23219535
4881,journals/csur/kobayashit00,conf/nlprs/takedannksmnmt01,0.93137854
4882,conf/icip/lit08,conf/vcip/shentl00,0.31597295
4883,conf/bxml/mendlingm03,conf/cg/zhaom08,0.85300577
4884,conf/icai/puenteso09,conf/icai/mataos07,0.48744485
4885,conf/globecom/fazelgjf08,conf/ches/gandolfimo01,0.24509616
4886,conf/focs/jayramw09,journals/eccc/eccc-tr98-053,0.28741834
4887,journals/corr/abs-cs-0610118,conf/icalt/russamssv03,0.9254447
4888,conf/icip/jianmww04,conf/wcnc/jiangm09,0.26222917
4889,conf/kivs/hellbruckf03,conf/mldm/fischerb01,0.29664397
4890,journals/trob/lawtonby03,journals/automatica/lawtonb02,0.9938175
4891,conf/icassp/ohtakn07,journals/ijbc/pareschirs06,0.27104548
